time_stamp,site_name,traj_date,lat_0,lat_1,lat_2,lat_3,lat_4,lat_5,lat_6,lat_7,lat_8,lat_9,lat_10,lat_11,lat_12,lat_13,lat_14,lat_15,lat_16,lat_17,lat_18,lat_19,lat_20,lat_21,lat_22,lat_23,lat_24,lon_0,lon_1,lon_2,lon_3,lon_4,lon_5,lon_6,lon_7,lon_8,lon_9,lon_10,lon_11,lon_12,lon_13,lon_14,lon_15,lon_16,lon_17,lon_18,lon_19,lon_20,lon_21,lon_22,lon_23,lon_24,alt_0,alt_1,alt_2,alt_3,alt_4,alt_5,alt_6,alt_7,alt_8,alt_9,alt_10,alt_11,alt_12,alt_13,alt_14,alt_15,alt_16,alt_17,alt_18,alt_19,alt_20,alt_21,alt_22,alt_23,alt_24, 
5/11/2016,Potsdam,5/11/2016, 44.664,44.818,44.955,45.076,45.181,45.271,45.351,45.443,45.565,45.717,45.897,46.103,46.334,46.575,46.809,47.034,47.247,47.446,47.627,47.803,47.991,48.193,48.411,48.648,48.907, -74.998,-75.125,-75.244,-75.358,-75.467,-75.570,-75.666,-75.755,-75.845,-75.941,-76.050,-76.176,-76.325,-76.493,-76.671,-76.857,-77.047,-77.243,-77.438,-77.635,-77.836,-78.036,-78.230,-78.415,-78.585, 500.0,517.7,540.4,568.1,601.2,639.6,682.9,729.0,775.6,822.4,869.2,915.7,961.9,1005.2,1043.2,1074.6,1098.6,1114.2,1122.0,1129.5,1143.7,1164.8,1192.7,1227.3,1268.6 
5/12/2016,Potsdam,5/12/2016, 44.664,44.812,44.955,45.091,45.223,45.352,45.481,45.622,45.790,45.987,46.215,46.478,46.778,47.107,47.451,47.805,48.162,48.520,48.879,49.232,49.576,49.911,50.232,50.538,50.828, -74.998,-74.961,-74.918,-74.869,-74.813,-74.748,-74.674,-74.598,-74.529,-74.467,-74.413,-74.368,-74.331,-74.310,-74.309,-74.330,-74.374,-74.438,-74.517,-74.604,-74.693,-74.785,-74.881,-74.975,-75.065, 500.0,547.4,592.5,634.2,671.6,704.4,732.9,760.0,789.7,821.8,856.4,893.7,934.1,974.3,1009.6,1038.9,1063.2,1083.8,1101.6,1120.7,1143.3,1168.1,1194.5,1221.5,1248.9 
5/13/2016,Potsdam,5/13/2016, 44.664,44.469,44.291,44.130,43.984,43.852,43.734,43.625,43.523,43.430,43.348,43.279,43.226,43.187,43.163,43.153,43.157,43.175,43.207,43.257,43.329,43.423,43.538,43.676,43.838, -74.998,-74.982,-74.977,-74.980,-74.988,-75.001,-75.016,-75.025,-75.022,-75.006,-74.978,-74.938,-74.888,-74.823,-74.739,-74.636,-74.515,-74.375,-74.216,-74.066,-73.953,-73.877,-73.834,-73.824,-73.843, 500.0,516.5,534.8,554.8,576.6,600.2,625.5,652.0,679.2,707.2,736.0,765.6,796.3,826.4,854.7,880.8,904.0,923.8,939.8,955.2,974.4,998.1,1027.1,1062.2,1104.2 
5/14/2016,Potsdam,5/14/2016, 44.664,44.654,44.635,44.614,44.594,44.580,44.573,44.556,44.518,44.466,44.410,44.358,44.316,44.285,44.262,44.246,44.235,44.231,44.232,44.236,44.238,44.235,44.226,44.210,44.185, -74.998,-75.435,-75.868,-76.300,-76.732,-77.169,-77.613,-78.056,-78.493,-78.926,-79.355,-79.785,-80.214,-80.638,-81.053,-81.462,-81.866,-82.262,-82.650,-83.009,-83.325,-83.604,-83.852,-84.074,-84.272, 500.0,476.5,455.3,436.4,419.9,405.6,393.0,383.5,378.7,378.1,381.5,388.7,399.4,405.2,398.6,379.6,349.8,311.9,269.5,231.4,202.1,178.3,158.2,141.0,126.0 
5/15/2016,Potsdam,5/15/2016, 44.664,44.562,44.460,44.355,44.246,44.131,44.007,43.883,43.765,43.646,43.520,43.385,43.236,43.092,42.974,42.883,42.819,42.776,42.752,42.732,42.707,42.677,42.646,42.616,42.588, -74.998,-75.257,-75.521,-75.788,-76.058,-76.331,-76.601,-76.858,-77.088,-77.288,-77.454,-77.585,-77.682,-77.784,-77.923,-78.095,-78.295,-78.519,-78.763,-79.028,-79.318,-79.630,-79.964,-80.315,-80.680, 500.0,469.3,442.6,418.3,395.1,371.6,346.6,323.7,306.4,294.5,287.8,286.6,291.4,299.5,306.7,312.4,316.1,317.3,315.8,313.2,311.3,310.7,312.1,315.8,321.5 
5/16/2016,Potsdam,5/16/2016, 44.664,44.900,45.125,45.340,45.550,45.754,45.951,46.158,46.392,46.660,46.962,47.298,47.670,48.046,48.400,48.736,49.057,49.366,49.666,49.956,50.234,50.496,50.745,50.982,51.211, -74.998,-75.673,-76.312,-76.915,-77.492,-78.043,-78.573,-79.074,-79.533,-79.942,-80.289,-80.563,-80.761,-80.918,-81.064,-81.200,-81.323,-81.432,-81.525,-81.598,-81.663,-81.739,-81.831,-81.943,-82.078, 500.0,527.5,540.7,541.6,531.8,512.8,486.6,462.0,445.3,435.6,431.9,433.5,440.7,450.2,458.8,467.0,475.1,483.2,491.5,500.5,510.5,521.1,532.5,545.1,559.2 
5/17/2016,Potsdam,5/17/2016, 44.664,44.845,45.013,45.162,45.294,45.406,45.497,45.583,45.683,45.804,45.948,46.116,46.307,46.506,46.699,46.887,47.069,47.244,47.410,47.560,47.688,47.796,47.885,47.956,48.012, -74.998,-75.583,-76.163,-76.729,-77.276,-77.802,-78.305,-78.790,-79.263,-79.725,-80.175,-80.611,-81.031,-81.438,-81.837,-82.227,-82.610,-82.989,-83.367,-83.732,-84.073,-84.394,-84.696,-84.984,-85.260, 500.0,551.5,591.9,621.2,639.9,648.8,648.9,648.0,651.9,660.5,673.0,688.4,705.5,719.8,728.1,731.9,732.4,730.7,727.5,725.0,725.4,727.7,731.5,736.1,741.0 
5/18/2016,Potsdam,5/18/2016, 44.664,44.796,44.915,45.020,45.110,45.186,45.248,45.314,45.404,45.517,45.655,45.818,46.008,46.206,46.396,46.577,46.750,46.916,47.077,47.240,47.412,47.593,47.781,47.977,48.179, -74.998,-75.194,-75.380,-75.557,-75.726,-75.886,-76.040,-76.201,-76.382,-76.583,-76.800,-77.032,-77.277,-77.531,-77.786,-78.044,-78.303,-78.565,-78.829,-79.102,-79.387,-79.684,-79.989,-80.302,-80.624, 500.0,504.1,507.5,509.5,510.0,508.6,504.9,500.5,497.3,494.8,492.8,490.8,488.6,486.3,484.8,484.9,487.0,491.4,498.4,508.3,520.7,535.2,550.9,567.0,583.0 
5/19/2016,Potsdam,5/19/2016, 44.664,44.708,44.739,44.757,44.763,44.757,44.738,44.729,44.750,44.800,44.880,44.989,45.127,45.283,45.447,45.618,45.797,45.983,46.176,46.371,46.562,46.748,46.930,47.109,47.286, -74.998,-75.058,-75.114,-75.166,-75.213,-75.254,-75.290,-75.322,-75.349,-75.374,-75.396,-75.417,-75.437,-75.449,-75.448,-75.437,-75.415,-75.384,-75.342,-75.315,-75.330,-75.384,-75.475,-75.603,-75.765, 500.0,511.9,521.7,529.2,534.0,536.2,535.7,533.7,531.4,528.6,525.4,521.4,516.6,514.0,516.9,524.8,537.5,554.8,576.5,599.7,620.4,639.6,657.9,675.8,694.3 
5/20/2016,Potsdam,5/20/2016, 44.664,44.714,44.760,44.801,44.836,44.867,44.893,44.919,44.946,44.973,45.001,45.029,45.058,45.086,45.110,45.131,45.148,45.161,45.169,45.178,45.191,45.209,45.231,45.258,45.289, -74.998,-75.167,-75.329,-75.486,-75.637,-75.783,-75.922,-76.051,-76.167,-76.273,-76.371,-76.462,-76.546,-76.631,-76.722,-76.819,-76.920,-77.026,-77.136,-77.246,-77.350,-77.448,-77.539,-77.620,-77.690, 500.0,475.1,451.7,429.5,408.4,388.1,368.7,352.6,341.9,336.2,335.0,338.3,345.9,354.8,362.0,367.3,370.7,372.0,371.2,370.5,371.3,373.9,378.5,385.1,393.9 
